Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
31730,-10,-18,4,12,-33,-15,-11,9,
31735,2,20,-6,-5,23,12,6,62,
31740,31,-4,19,84,39,-1,18,37,
31745,1,11,1,-22,20,25,17,27,
31750,-2,-15,6,-44,13,-5,-4,-20,
31755,2,28,-11,-57,-44,5,39,-17,
31760,-37,-28,-22,-36,-20,-11,-8,-8,
31765,17,-8,23,99,46,-15,-58,-22,
31770,37,37,-1,-64,-40,-1,31,79,
31775,-18,-40,-37,-41,-42,-1,-18,-43,
31780,18,21,32,59,42,-6,5,36,
31785,3,21,-11,-40,30,12,25,-50,
31790,-12,-14,-15,-6,19,-35,-22,-30,
31795,-23,-26,13,3,-40,25,-15,-8,
31800,29,-13,0,-48,-55,4,19,61,
31805,27,76,-8,60,18,-10,-3,22,
31810,-7,-15,9,-7,30,11,9,-17,
31815,11,37,27,105,111,40,18,-26,
31820,-41,-17,-63,-92,-58,-44,-49,-41,
31825,-35,-52,19,-57,-79,-1,-30,-11,
31830,2,-32,4,62,5,3,20,5,
31835,5,-22,-1,16,10,-21,-19,36,
31840,24,59,21,61,43,5,6,-18,
31845,-4,-14,4,-50,1,17,29,23,
31850,-6,39,17,22,15,11,-28,-45,
31855,-13,-55,-30,-57,-13,-14,4,10,
31860,30,4,12,27,-22,2,25,43,
31865,-22,-3,8,66,44,6,38,-28,
31870,-16,10,17,-72,3,14,-16,29,
31875,-7,4,0,70,-13,-38,-35,-50,
31880,17,16,-10,-44,-84,-16,-44,40,
31885,-19,-15,8,14,-18,-5,43,-13,
31890,-3,-37,-13,0,18,15,20,24,
31895,12,43,51,44,76,17,6,-10,
31900,-11,-4,-10,-38,-5,6,-21,-16,
31905,-30,-34,37,-37,45,0,-13,-23,
31910,28,24,-20,49,-59,1,-15,22,
31915,-13,-18,-2,-70,-87,-22,0,17,
31920,-12,-14,11,23,18,-2,17,-5,
31925,16,-9,-3,30,11,11,-12,-10,
31930,3,28,8,-5,39,-4,2,15,
31935,3,28,8,-6,11,26,6,-27,
31940,-27,-30,-1,-29,37,17,-49,-41,
31945,24,29,-71,13,-29,-25,9,32,
31950,-9,-8,-7,-35,-41,-10,11,37,
31955,-13,-3,9,38,51,7,11,-35,
31960,-19,-19,5,6,35,21,9,24,
31965,33,3,-5,23,-53,-10,-22,-5,
31970,-8,-28,-12,14,-59,-30,12,-8,
31975,10,26,-8,3,-6,-3,-12,19,
31980,-14,-19,20,-4,22,-2,26,-12,
31985,-26,-4,0,-30,37,28,-6,-19,
31990,-11,-8,19,-63,29,-1,2,13,
31995,8,-21,-17,67,-44,-13,33,4,
32000,16,8,-2,-28,-64,-25,-29,-27,
32005,11,10,9,-23,-31,-8,-1,39,
32010,-2,13,4,22,48,18,10,-21,
32015,-7,-18,-10,-48,28,4,6,9,
32020,-1,21,-9,11,34,6,27,-13,
32025,-35,-30,2,38,-35,-12,-39,-36,
32030,17,-25,-9,-72,-26,-8,-31,34,
32035,12,39,14,36,20,19,53,18,
32040,12,7,-4,-62,-50,-18,-16,-28,
32045,-5,8,2,36,36,-3,-2,81,
32050,-15,-11,-8,-21,-20,-30,-26,-60,
32055,-3,-15,3,-23,-43,7,-20,22,
32060,2,-4,-16,8,37,13,15,9,
32065,6,12,5,43,47,27,16,-19,
32070,-8,-17,-6,-50,-44,-26,0,15,
32075,14,4,-16,71,0,-8,-18,24,
32080,-21,15,8,20,57,5,72,-6,
32085,31,10,8,-119,-68,-21,-49,10,
32090,-25,-16,-11,96,-8,18,3,-41,
32095,4,-27,-4,-80,-11,-30,-35,-14,
32100,23,29,-5,34,21,32,31,24,
32105,-9,2,-4,-18,20,-5,32,69,
32110,15,43,11,15,-1,0,-22,-28,
32115,0,-10,9,-7,28,-9,-16,-19,
32120,10,-8,-15,-57,-59,-10,8,2,
32125,-5,-9,-6,32,53,-5,-14,-13,
32130,-17,3,-13,14,12,37,12,-8,
32135,-12,-4,-5,-47,-56,-11,-8,-1,
32140,2,-20,30,73,49,-7,-10,28,
32145,25,6,-12,-93,-64,-21,-10,-20,
32150,-6,-9,-7,58,-53,-2,-10,-9,
32155,-10,-6,6,-20,20,6,15,-4,
32160,-2,-41,-4,-68,-54,-36,-33,-6,
32165,2,7,17,127,60,12,47,52,
32170,37,59,7,-16,42,16,21,-6,
32175,-9,-5,-8,-46,-52,9,-55,-13,
32180,-4,-4,-39,20,5,10,-4,38,
32185,-20,-19,17,44,4,-13,13,-60,
32190,0,-4,12,-6,8,4,0,-13,
32195,-9,2,11,6,20,-5,18,35,
32200,-14,2,4,52,45,23,-17,-28,
32205,11,2,6,-30,-4,13,27,7,
32210,-8,-4,-9,-31,-82,-37,-20,-21,
32215,1,-24,1,-63,-28,-15,-3,-31,
32220,-12,26,-7,45,14,0,2,16,
32225,5,-9,3,-2,1,17,14,-6,
32230,-14,-12,-7,14,74,21,4,14,
32235,43,40,16,-32,-28,-14,-2,12,
32240,-12,-22,5,-14,-42,-20,-1,-17,
32245,-10,10,-2,-16,5,3,-5,13,
32250,8,14,18,42,59,-4,6,-14,
32255,-18,-6,-7,103,48,33,10,-20,
32260,-14,-9,-25,-118,-56,-1,-35,-41,
32265,-21,-38,5,-26,-60,10,-23,-28,
32270,18,-24,-6,-8,-17,-25,-25,30,
32275,9,25,3,-7,9,-25,22,4,
32280,-14,6,24,35,9,2,5,-35,
32285,13,4,-5,6,19,-5,-8,-11,
32290,-31,-15,4,-26,64,39,49,44,
32295,19,-6,-23,14,-21,-2,-21,-21,
32300,12,14,20,1,-49,-20,-6,13,
32305,-19,8,-14,-36,-16,-8,-18,-33,
32310,-9,-17,29,75,44,-8,-12,9,
32315,-22,-4,4,23,18,-1,2,18,
32320,34,36,14,-16,17,11,13,1,
32325,-6,-7,-1,31,-24,2,0,29,
32330,23,20,15,-59,-16,12,-15,22,
32335,-33,-23,-15,13,18,4,32,-2,
32340,12,0,12,25,-3,2,-13,2,
32345,-27,-19,7,-67,-27,-28,-17,-26,
32350,-12,-10,-10,74,-33,-28,-6,-12,
32355,40,10,-14,-29,33,14,6,26,
32360,8,26,5,-38,-19,-9,10,2,
32365,-12,16,22,28,18,8,-10,-31,
32370,-20,-34,-11,-49,-42,-9,-7,4,
32375,3,-3,13,31,38,7,0,-18,
32380,5,-9,-12,48,18,7,5,0,
32385,-24,-30,5,-60,-30,-7,-1,38,
32390,18,10,-20,-10,6,-3,4,-6,
32395,11,69,25,-26,-6,8,9,8,
32400,0,-7,-9,23,26,1,-7,-15,
32405,5,-10,-24,18,-10,3,-5,22,
32410,-10,3,6,-17,-6,-8,6,-6,
32415,-13,-41,-16,-57,-15,-5,-16,-16,
32420,-3,-29,9,2,6,2,-10,11,
32425,-5,32,-19,11,13,6,9,7,
32430,4,5,-6,23,-1,-4,-8,-20,
32435,4,8,-21,-42,-29,-16,1,13,
32440,2,1,31,58,24,12,-6,16,
32445,-1,-21,16,-38,2,2,10,-20,
32450,-18,-26,-5,-29,-3,5,-1,-4,
32455,-8,18,2,2,21,2,-10,-1,
32460,-11,3,-27,27,-2,-8,1,10,
32465,10,4,2,-6,-53,-17,-7,-15,
32470,28,12,9,-17,5,4,12,51,
32475,7,11,-7,62,-21,-4,-4,-28,
32480,-8,-13,-2,-77,-11,-7,-4,-6,
32485,-1,8,0,73,66,11,-2,-36,
32490,3,6,-15,-3,-7,8,9,14,
32495,-10,-48,6,46,19,5,-10,33,
32500,27,40,3,-78,-26,0,-7,4,
32505,-5,-5,-9,-2,-28,-4,15,23,
32510,-15,-15,0,-2,-6,-6,-3,-46,
32515,0,-17,8,13,16,4,-6,22,
32520,-18,6,-2,-27,-22,0,14,15,
32525,27,-5,-18,83,74,9,-5,-29,
32530,-7,-20,-25,2,-12,4,6,-6,
32535,5,18,-5,-39,-54,-11,6,-9,
32540,-10,-2,-12,-4,-24,-16,-11,-17,
32545,5,1,8,-45,-10,-5,-9,-7,
32550,-7,23,12,39,37,9,-2,6,
32555,-10,-11,-15,-20,11,6,0,-17,
32560,-15,-22,-22,11,0,0,1,-24,
32565,-10,-17,-2,5,-8,-7,-9,-22,
32570,34,28,-8,-5,20,9,22,84,
32575,-2,15,7,-31,-34,-10,4,-16,
32580,27,8,29,40,22,5,7,0,
32585,-10,2,8,-43,-14,-7,-5,-20,
32590,-26,-4,10,-7,-5,-2,-10,-43,
32595,-4,-1,-13,26,16,5,-7,62,
32600,13,-41,4,-5,-6,-13,-10,-7,
32605,-6,22,21,18,-2,0,-1,7,
32610,20,11,7,-25,-10,0,6,-16,
32615,-7,6,-3,11,28,12,3,-10,
32620,-19,-25,15,36,17,3,2,-13,
32625,16,30,5,-46,-41,-6,-11,7,
32630,-4,-12,20,26,30,3,8,-2,
32635,-9,-12,-3,-72,-50,-8,3,-21,
32640,-38,-22,-8,39,5,-19,-16,-27,
32645,44,11,-13,-8,-12,0,1,33,
32650,4,13,-41,4,25,1,1,19,
32655,-23,-42,-2,39,37,5,-8,-67,
32660,36,69,9,-92,-8,14,21,98,
32665,0,-4,-20,-5,-8,-3,11,-22,
32670,12,2,37,6,-17,-5,-18,-24,
32675,-26,-3,-19,-12,4,-14,-16,-11,
32680,-21,-49,6,7,-18,-4,-18,-61,
32685,9,27,15,19,36,14,14,101,
32690,-7,-14,4,-10,-10,-3,-12,-16,
32695,-3,18,14,-12,-20,-13,-2,-8,
32700,0,-5,-13,25,21,15,12,5,
32705,-8,-17,5,12,15,-5,-19,-11,
32710,-16,-30,-10,-42,-31,15,38,-36,
32715,-8,-16,-24,53,32,-20,-49,-7,
32720,19,33,3,-5,-24,-4,9,68,
32725,-1,12,-26,-9,-12,-6,-2,-26,
32730,-10,2,4,-20,-20,-12,-1,-3,
32735,10,-14,-8,-61,0,10,7,-8,
32740,-6,-17,-8,45,22,12,7,-22,
32745,-6,-7,13,30,21,6,-7,-19,
32750,1,22,-16,22,16,-12,-19,-17,
32755,2,2,-6,-59,-50,4,21,54,
32760,3,-2,-20,-7,-13,-15,-14,-27,
32765,0,-23,3,38,6,5,12,8,
32770,-4,14,11,11,19,2,-11,-9,
32775,8,11,7,-43,-9,12,5,2,
32780,-29,-23,-13,44,54,-1,-32,-24,
32785,22,-12,-14,-61,-1,13,36,29,
32790,16,6,-23,-21,-2,1,-3,5,
32795,14,5,-4,49,-32,-9,-3,0,
32800,-6,36,10,-8,-41,-14,-9,-22,
32805,-26,-31,9,31,42,-8,-25,-26,
32810,5,-3,-16,-39,19,16,8,22,
32815,-15,1,9,-11,-27,-11,11,18,
32820,0,-11,0,5,-17,7,2,-26,
32825,9,9,-12,33,0,-13,-19,-38,
32830,15,-21,32,11,9,0,5,53,
32835,7,26,-12,-63,26,9,4,-27,
32840,11,36,-11,6,-19,2,3,25,
32845,-19,-10,-1,13,-12,-11,-19,-17,
32850,-32,-22,10,-43,-43,-23,-25,-36,
32855,12,-18,12,69,-1,-12,11,40,
32860,7,-22,-21,-18,20,10,13,11,
32865,-15,4,18,-96,-4,12,18,0,
32870,10,12,-7,107,46,-1,-13,-15,
32875,-4,7,2,-29,-16,10,-12,-18,
32880,6,4,-7,-47,14,0,38,2,
32885,-13,-4,-3,-34,-76,-29,-19,-2,
32890,-13,-19,7,10,2,5,-2,-14,
32895,3,1,-19,19,40,1,28,11,
32900,-10,-4,14,20,19,35,17,-15,
32905,-10,-5,-22,-44,-4,-25,-70,-17,
32910,29,17,-25,1,-27,-7,9,55,
32915,18,3,10,-53,-71,-26,-15,-41,
32920,-7,-28,7,-5,26,20,16,16,
32925,-2,34,4,97,107,31,28,-16,
32930,3,30,-12,-9,7,22,10,6,
32935,-19,-14,-15,-44,-70,-38,-40,-28,
32940,1,-16,-1,-54,-80,-34,-9,-26,
32945,-13,-21,21,10,-7,-4,0,35,
32950,-17,-8,17,77,102,20,-3,-11,
32955,1,-10,0,-2,55,44,30,16,
32960,35,21,18,-19,5,-20,-6,0,
32965,-7,-5,1,-105,-128,-37,-7,-11,
32970,-10,-25,15,-38,-69,-29,9,9,
32975,-3,20,7,111,113,40,-13,4,
32980,-12,-1,16,83,127,53,44,-6,
32985,65,29,8,-46,-58,-20,10,101,
32990,-18,-19,-10,-70,-111,-29,-6,-34,
32995,-22,-5,11,15,9,-18,-17,-18,
33000,-3,-13,16,72,79,67,-2,-13,
33005,5,32,32,-22,94,21,27,15,
33010,-14,-12,-34,-128,-102,-76,-38,-29,
33015,3,-25,15,-5,-17,-10,19,27,
33020,-11,16,-1,16,29,-34,-36,-20,
33025,-3,-13,-22,34,104,52,39,-20,
33030,14,-8,8,44,101,46,7,21,
33035,-2,7,-9,98,46,28,24,-7,
33040,-12,4,-15,-128,-107,-56,-88,-40,
33045,-3,-18,-28,-32,-118,-47,-22,45,
33050,22,23,30,-43,7,7,39,33,
33055,-17,-5,-7,88,96,55,31,-28,
33060,4,-18,-2,-9,81,-11,-47,-20,
33065,-14,1,-20,-20,-66,-9,-16,8,
33070,-10,17,-22,-3,-67,-11,20,-42,
33075,33,16,2,1,5,-5,-5,35,
33080,-2,10,14,30,87,14,14,27,
33085,-18,-24,-25,21,7,15,-22,-58,
33090,-7,-7,19,-24,-49,-11,-18,-11,
33095,-23,-26,-15,-128,-88,-39,-25,2,
33100,7,-11,-12,42,-99,-26,21,25,
33105,2,-2,3,127,101,29,31,-10,
33110,7,12,6,48,127,58,12,2,
33115,9,25,12,32,32,19,17,-13,
33120,-16,-28,-32,-128,-128,-62,-61,3,
33125,-22,-32,22,-53,-80,-46,9,-45,
33130,5,-12,12,34,32,9,-16,54,
33135,-16,-28,3,16,65,6,-2,-34,
33140,27,41,-9,38,30,41,63,-5,
33145,22,24,-3,34,60,36,30,14,
33150,1,37,-9,-39,10,-28,-22,-31,
33155,-7,3,2,31,-38,-8,3,1,
33160,-1,11,2,2,-48,7,15,22,
33165,-21,-14,30,-6,70,6,-11,-44,
33170,10,-1,-35,-49,-73,-25,-6,4,
33175,17,19,-7,-20,-32,-10,-30,31,
33180,-5,-4,-25,66,7,-18,6,-12,
33185,-19,-33,24,99,103,48,6,-5,
33190,9,35,16,-63,4,18,14,10,
33195,-16,-33,-18,-78,-126,-95,-59,-33,
33200,-3,1,7,-46,-19,11,25,27,
33205,18,12,-17,29,12,-5,-5,41,
33210,-3,-27,23,88,89,31,15,-24,
33215,25,34,-18,25,40,24,55,-1,
33220,-9,12,-11,18,94,30,-5,-19,
33225,-2,14,-22,-106,-93,-48,-29,-30,
33230,-26,-43,8,-17,-105,-56,-68,-23,
33235,-4,-1,-8,-53,-14,-10,8,49,
33240,6,-23,7,37,37,6,11,8,
33245,21,29,5,18,43,29,21,-15,
33250,-10,19,-21,42,50,8,-19,-11,
33255,-8,11,4,-43,-20,1,-5,-21,
33260,-15,-32,14,-80,-69,-20,-5,8,
33265,-24,-44,-15,-9,-24,-13,-28,-16,
33270,19,11,8,2,-64,-22,13,12,
33275,32,37,-36,61,75,22,0,28,
33280,-9,14,39,44,49,30,31,36,
33285,-9,1,17,-57,54,22,2,-29,
33290,-23,-24,-53,-29,-65,-39,-10,-6,
33295,-7,-28,-2,-27,-57,-28,-4,5,
33300,18,13,6,-65,-48,-28,-22,14,
33305,-13,-15,6,37,35,6,3,-2,
33310,-1,-2,25,77,121,47,22,3,
33315,9,17,-12,-31,24,17,9,32,
33320,28,26,-9,19,-28,19,-2,-16,
33325,-7,22,50,-66,18,-21,19,18,
33330,-25,-39,-27,-32,-91,-27,-22,-39,
33335,0,-29,10,-14,-66,-14,-25,-22,
33340,-37,-27,19,23,35,-1,24,-4,
33345,29,25,-10,16,-5,14,31,60,
33350,40,18,12,27,112,29,4,-3,
33355,-30,-8,24,68,65,33,-4,9,
33360,18,-10,-33,-77,-106,-26,-29,-27,
33365,-19,23,29,-66,-86,-39,-11,-27,
33370,-18,-36,5,69,-14,-11,-15,-9,
33375,8,-20,0,22,14,2,10,5,
33380,-9,22,1,11,46,22,12,21,
33385,9,-8,-29,105,46,10,-17,-23,
33390,12,5,16,-73,-10,11,16,35,
33395,-23,5,6,-20,33,2,0,-30,
33400,-2,6,-13,27,2,-18,-27,-36,
33405,32,-13,-3,-20,-96,-7,-13,43,
33410,-14,10,-7,10,-4,-4,7,23,
33415,3,12,14,21,17,-3,8,-17,
33420,-29,-33,32,10,99,17,2,-31,
33425,5,1,12,-31,-17,2,4,32,
33430,10,17,-48,-43,-69,-38,-14,-2,
33435,-5,-11,-4,-13,-23,-20,-16,-6,
33440,18,6,-7,-26,-27,-17,-18,-8,
33445,-4,40,28,76,54,11,-2,-14,
33450,-4,-8,-3,19,72,19,31,7,
33455,-4,-16,2,38,36,-3,31,1,
33460,-6,18,-16,65,0,23,-28,-16,
33465,-19,-55,-28,-40,-95,-3,-13,-6,
33470,37,30,5,-26,-28,-25,13,44,
33475,11,23,-7,14,12,-8,-17,-43,
33480,-11,-15,17,55,110,1,22,-18,
33485,-3,3,-22,-44,7,39,27,38,
33490,-13,-24,-21,-25,-77,-35,-22,-45,
33495,2,-19,-7,-55,-80,-22,-10,14,
33500,-1,-2,21,25,7,-22,-10,-21,
33505,-3,0,-16,39,60,-10,-16,31,
33510,-7,14,5,35,87,53,13,-16,
33515,18,9,8,44,50,24,15,27,
33520,-8,-22,-17,-62,-121,-35,-17,-9,
33525,4,-16,23,-25,-38,-16,-5,-21,
33530,-16,5,-8,45,32,12,-1,1,
33535,-2,-10,-5,-35,11,11,-9,-14,
33540,-3,14,39,1,110,32,28,33,
33545,-3,7,-42,-94,-87,-53,-26,-7,
33550,6,-51,28,-23,-17,-26,-19,-34,
33555,-25,7,4,7,29,-7,11,-1,
33560,20,18,6,98,93,10,30,76,
33565,-15,12,25,-33,64,43,-24,-51,
33570,-15,-23,-55,-33,-88,-30,-12,-1,
33575,-7,-26,16,-46,-34,-14,-26,-14,
33580,-16,-24,-31,8,12,6,6,9,
33585,-18,-10,27,99,115,28,22,-29,
33590,22,31,10,-33,-2,2,-9,25,
33595,-13,0,4,-63,-101,-31,-11,-24,
33600,-6,-2,-6,-47,-67,-12,-3,38,
33605,34,-17,-23,27,38,5,17,5,
33610,-17,4,18,29,78,30,-8,0,
33615,16,16,-6,29,38,20,3,-13,
33620,10,13,-5,-13,-34,-6,-14,-41,
33625,-11,-17,-7,-32,-26,-13,1,12,
33630,32,17,-4,-51,-58,-11,12,23,
33635,-1,24,-26,17,22,7,7,5,
33640,-9,0,-15,-23,-30,-9,-19,-45,
33645,-11,-5,-2,35,24,-1,6,33,
33650,-6,-6,-6,59,105,27,8,-27,
33655,-13,-21,-24,-87,-79,-17,-18,2,
33660,-7,-24,-4,-76,-84,-22,-15,-41,
33665,15,30,-11,40,-42,-24,-11,2,
33670,6,9,-11,15,25,9,11,23,
33675,14,-2,0,62,69,25,9,-14,
33680,-4,14,-7,-27,-4,-2,9,25,
33685,5,11,-3,-4,26,10,-17,-9,
33690,-15,3,21,-44,-30,-7,-4,-41,
33695,4,-26,-21,62,-16,-20,-20,24,
33700,-5,-2,5,-25,-47,-1,29,-1,
33705,-3,2,-2,54,13,-2,1,-23,
33710,-6,-11,15,27,41,17,1,8,
33715,21,48,23,-17,8,12,7,-12,
33720,-8,-17,4,38,46,6,-5,81,
33725,-8,-30,4,7,-57,-10,-7,-45,
33730,15,22,22,-19,-12,-7,-3,-28,
33735,-10,-12,-17,-12,-7,0,-13,32,
33740,-1,25,7,-8,8,-4,5,8,
33745,-15,-3,6,16,46,9,0,-40,
33750,8,-14,-4,-29,-23,-5,-21,33,
33755,17,5,2,-40,-17,-2,7,-13,
33760,-9,1,-2,-13,-20,-5,-11,-5,
33765,-7,-21,-1,-31,-20,-10,-8,-9,
33770,-22,-6,1,18,8,-3,-1,-25,
33775,-7,8,-2,23,46,10,-10,8,
33780,-3,-14,13,36,24,9,8,12,
33785,27,21,-2,-60,-53,-33,-8,-20,
33790,-13,-16,3,-64,-65,-10,0,13,
33795,7,7,24,92,26,9,12,47,
33800,-7,-10,-15,2,2,-1,-6,-36,
33805,12,18,17,16,27,6,8,-16,
33810,10,29,5,-26,30,13,18,65,
33815,-7,-41,-12,-30,-20,-1,3,-22,
33820,2,18,-14,28,16,2,-3,-10,
33825,-11,-15,3,-21,-6,0,-1,-11,
33830,13,19,-15,-17,-15,-12,-11,4,
33835,-16,9,3,-18,-18,-3,5,-22,
33840,6,-24,-3,-5,8,2,1,22,
33845,-8,4,-1,-4,-7,-3,9,10,
33850,4,-2,-23,33,21,11,-6,4,
33855,-8,-8,3,-104,-12,-15,-4,-5,
33860,10,-1,-3,34,24,4,-4,-10,
33865,-10,-4,8,-74,-59,-6,-4,-1,
33870,-18,-32,20,-4,-4,-6,0,-38,
33875,6,-6,1,0,11,-2,-1,3,
33880,10,26,7,-52,-31,-3,5,6,
33885,3,-7,-3,87,62,24,3,46,
33890,22,23,12,7,17,0,20,18,
33895,-18,-6,-31,-20,-68,-22,-11,-26,
33900,-9,-38,16,21,21,13,37,-10,
33905,-8,-8,-1,-10,-10,-8,-10,-4,
33910,14,-3,-7,66,39,2,-4,-26,
33915,3,29,-3,-2,38,21,12,24,
33920,7,3,-22,9,-7,-15,-16,-16,
33925,-29,-44,-12,-10,-12,-3,7,-13,
33930,-22,-9,10,-48,-41,-14,1,-3,
33935,32,21,-23,-7,-1,1,-2,-7,
33940,-9,-6,10,19,16,4,10,35,
33945,23,30,-2,-5,45,14,-17,0,
33950,-28,-4,3,5,5,-11,-12,-26,
33955,-10,-26,-8,-74,-83,-17,-9,-29,
33960,1,-12,10,18,-34,-14,-19,9,
33965,6,19,-3,28,10,11,28,72,
33970,18,25,17,50,56,26,12,-8,
33975,-9,13,-1,-5,63,9,-29,-2,
33980,7,6,-18,-37,-37,-4,1,-50,
33985,-8,-31,24,-19,-44,-21,-2,-5,
33990,4,-7,-4,-5,-3,7,4,-3,
33995,-2,3,2,46,40,-6,8,14,
34000,0,17,6,58,52,7,-26,-16,
34005,9,22,13,-102,-18,9,26,7,
34010,-16,-28,-17,-45,-85,-39,-45,-33,
34015,-20,-21,4,2,-45,-11,23,12,
34020,20,-5,-7,-36,-35,-8,7,45,
34025,33,35,12,108,55,4,6,15,
34030,-24,-19,6,65,116,30,-4,-17,
34035,7,24,17,-57,12,6,-9,-4,
34040,-24,-13,0,-71,-116,-13,-1,-13,
34045,-18,-18,-15,45,12,-28,-41,-42,
34050,6,1,-3,6,8,9,13,42,
34055,17,3,-11,99,95,10,6,19,
34060,15,18,14,-55,36,21,-11,-16,
34065,11,5,5,22,30,-5,-6,49,
34070,-8,6,-21,-59,-88,2,-5,-20,
34075,14,-24,23,43,-47,-17,3,-12,
34080,-30,1,-11,-18,48,-12,-21,-24,
34085,7,-17,14,63,57,42,11,-21,
34090,1,20,3,-65,-13,-47,-86,9,
34095,-21,-4,-7,-64,-66,27,88,31,
34100,20,0,16,-26,-25,1,11,33,
34105,-41,-26,9,63,79,59,21,-43,
34110,35,25,-2,-64,-46,-27,13,-5,
34115,-35,-29,0,15,-90,-82,-93,-50,
34120,-14,-11,-1,91,42,-16,20,45,
34125,57,27,-10,-23,46,2,32,-30,
34130,-33,-2,5,127,127,98,71,88,
34135,28,53,-12,-119,74,12,-9,-37,
34140,-20,-41,-11,-7,-86,-20,-65,-15,
34145,-27,-41,7,34,22,-24,-25,-44,
34150,14,8,5,-128,-128,-44,-9,25,
34155,14,26,-12,23,-34,-7,21,-1,
34160,10,2,9,73,127,59,31,-6,
34165,-1,28,-21,-23,-55,-34,-58,29,
34170,-39,-60,7,-64,-68,-42,17,-79,
34175,16,-11,10,96,97,53,39,104,
34180,34,33,-3,-49,-29,-2,25,10,
34185,-15,24,-2,-4,28,17,6,-26,
34190,-7,0,-1,61,103,-2,-28,-10,
34195,-31,-22,3,-12,-54,-7,-12,-24,
34200,27,15,-2,-50,-88,-50,-40,-42,
34205,-15,-17,-12,-41,-66,-13,15,55,
34210,-1,-11,0,25,15,5,-1,-20,
34215,10,6,-9,60,117,59,10,0,
34220,-8,18,5,-103,72,5,10,-9,
34225,-16,-8,8,-32,-110,-34,-8,-22,
34230,6,-15,-3,-15,-101,-43,-45,-30,
34235,24,7,-5,42,50,16,20,79,
34240,-10,-12,-5,55,72,22,32,-19,
34245,18,4,10,-16,23,3,4,10,
34250,4,15,-2,32,49,29,36,-11,
34255,-25,-14,4,-6,-31,-8,-18,-60,
34260,5,8,-18,-5,-37,-23,-23,1,
34265,1,6,-7,-55,-35,-7,-1,69,
34270,-6,-29,-6,95,11,-14,-11,-35,
34275,-12,-22,-1,19,41,10,18,12,
34280,6,41,-5,-82,-12,13,6,0,
34285,6,-14,-1,-45,-44,-15,2,-26,
34290,-7,4,-11,23,-22,-5,6,23,
34295,-10,-18,2,21,24,-7,-14,-33,
34300,1,-24,3,-12,-51,9,25,27,
34305,4,5,-13,-34,30,-9,-14,9,
34310,5,5,-13,28,52,-15,-20,3,
34315,-8,-8,-1,-76,-61,2,-7,-19,
34320,-10,-2,-5,114,23,18,-5,-22,
34325,5,-6,-1,-62,-53,-22,-7,32,
34330,0,7,3,23,14,16,14,13,
34335,-11,-2,5,28,77,-2,-8,-19,
34340,0,2,-3,77,15,15,-4,7,
34345,-8,-1,3,-73,-64,-16,-10,-27,
34350,-17,-10,7,-55,-85,-39,-8,-19,
34355,31,12,-2,46,23,-13,-32,10,
34360,-4,10,-2,37,-12,10,69,46,
34365,3,10,2,117,127,48,31,-26,
34370,-24,-22,-15,-62,29,14,-10,-29,
34375,3,-35,-14,-101,-128,-33,-55,12,
34380,11,9,0,-67,-23,-25,-17,7,
34385,-14,-25,-5,56,-3,-32,-23,-19,
34390,15,29,4,23,49,23,27,17,
34395,-20,28,-4,52,62,14,29,27,
34400,12,-12,-6,-16,17,-2,-17,10,
34405,-13,2,2,-95,-84,-19,-14,-19,
34410,12,4,10,28,46,34,2,-25,
34415,12,14,-11,-32,-6,-31,-1,37,
34420,-4,-8,-3,95,45,11,-10,21,
34425,-15,-5,-1,-17,-1,11,4,-18,
34430,10,6,-10,-57,-90,-25,6,6,
34435,-6,-3,3,-42,-66,12,12,-6,
34440,2,0,-2,24,41,8,3,-17,
34445,-13,-17,1,127,84,14,8,17,
34450,20,14,-1,-83,-12,0,-13,-21,
34455,-18,-15,14,-24,-49,-25,5,-16,
34460,26,16,-8,7,6,-10,-16,-39,
34465,-24,-47,-3,-40,-43,-10,-52,4,
34470,14,14,-1,86,55,38,14,84,
34475,-3,30,17,-12,22,9,19,5,
34480,-12,-1,0,-38,20,9,-15,-44,
34485,7,21,2,39,-39,-3,-6,1,
34490,6,-15,9,-11,-12,5,20,9,
34495,0,11,3,-4,-1,-9,-7,-17,
34500,-19,-7,0,-2,-33,-28,-16,22,
34505,9,12,4,-26,12,-2,16,-21,
34510,-22,-14,-12,28,46,10,-13,1,
34515,18,-10,7,73,51,33,15,-4,
34520,-28,-29,-4,-77,-2,-11,-2,9,
34525,37,34,-8,21,-71,-30,-15,-7,
34530,-9,-21,-16,-2,-39,1,17,34,
34535,-5,-12,-4,-1,36,-6,-3,-27,
34540,-3,3,-3,51,70,19,-7,-8,
34545,5,5,10,-26,77,28,23,0,
34550,-25,12,-9,44,-35,17,-18,-7,
34555,24,-17,1,-19,-30,-36,-13,40,
34560,-8,1,-4,-103,-122,-29,18,-12,
34565,1,4,1,19,34,12,13,20,
34570,0,4,11,63,88,18,16,-27,
34575,-6,-21,-8,-23,1,17,-24,-14,
34580,-3,-5,-11,21,-64,-11,-19,-16,
34585,-14,-6,-16,-55,-18,-6,5,5,
34590,7,-10,1,-18,-1,-18,-22,7,
34595,6,11,-10,2,12,2,5,18,
34600,-7,-5,4,1,11,1,4,-6,
34605,-16,-8,-5,16,16,3,15,8,
34610,14,17,-11,-29,15,19,12,8,
